keyID,id,creationTimestamps,dernierTimeTampsSynchronisationAvecFireBase,defaultNonSaved_Entre,its_From_CalculeParNewBenifice,laisse_Au_Gerant,typeChoisi,prixCurrency,profitMargin,suggestedUpgrade,parent_M14VentPeriod_KeyId,parent_M14VentPeriod_DebugInfos,parent_M1Produit_KeyId,parent_M1Produit_DebugInfos,parent_M8BonVent_KeyId,parent_M8BonVent_DebugInfos,parent_M2Client_KeyId,parent_M2Client_DebugInfos
-OsDqBYzKZMF4X3KRDQ_,0,1778365548168,1778365601269,false,true,false,Edited_Pour_Client,610.0,0.0,,,,-OqOz2lLLynTxkSSNJ1g,Labobo Halkom 2p Gummy[NJ1G],null,null,null,null
-OsHHyal_bRj_tDIaA-E,0,1778423424814,1780645162853,true,true,false,Prix_Detaille,540.0,0.0,Historique,,,-OeQT2PDwFZDH7jrGUgE,Chiuaua Tornado,null,null,null,null
-OsM74SxopV0bcFkbcJZ,0,1778504456252,1780479047294,false,true,false,Edited_Pour_Client,445.0,0.0,Historique,,,-OV3rmYuZstEYkGPsR20,10da Nutis cacahuetes[SR20],-OsM6nSZ5-F3uOelGA2k,Bon[p.cli->Test Add Au Depot) [GA2k]),-OsHJqtPeSrK6uBXubbP,Test Add Au Depot
-OsM74WNp9Yw-wOW0ZpH,0,1778504456258,1778504456258,true,true,false,Edited_Pour_Client,760.0,0.0,,,,-OV3rmYGsyd2-YWPEyuO,Nutis  Gm®[EYUO],-OsM6nSZ5-F3uOelGA2k,Bon[p.cli->Test Add Au Depot) [GA2k]),-OsHJqtPeSrK6uBXubbP,Test Add Au Depot
-OsM77Fah09JlJBm7j8Y,0,1778504467164,1780580821006,false,true,false,Edited_Pour_Client,527.5,0.0,Historique,,,-OV3rmYs5JCoaBv6cWca,Turta®[CWCA],-OsM6nSZ5-F3uOelGA2k,Bon[p.cli->Test Add Au Depot) [GA2k]),-OsHJqtPeSrK6uBXubbP,Test Add Au Depot
-OsRAEYvsgsbS8oDiJAR,0,1778589180676,1778589184641,true,true,false,Tariff_ItsWorkInGrossist_Gro,880.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-OdRqIpIXBqESCx0mHyG,Sigare Milano,null,null,null,null
-OsRAN1MEghRxEP4Vvcn,0,1778589215392,1778589219334,true,true,false,Tariff_ItsWorkInGrossist_Gro,530.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-Oq9uIuIxTI08L4UMraK,Gominola Promo,null,null,null,null
-OsRLUkIScVb5-upE6aL,0,1778597378357,1778720498945,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,435.0,0.0,Historique,,,-OsRLRwMNS8vuIcdtEOq,Optila Sachet Choclate,null,null,null,null
-OsRLyxqwkWwR2OAuQ1p,0,1778592248217,1778592253287,true,true,false,Prix_SupperGro_Et_PresentationService,0.0,0.0,Edited_Pour_Client,,,-OsBB-0LXlH_H0x8sVKe,Moment Bar Noix Coco[SVKE],null,null,null,null
-OsROEmsXQtZTIB9qxPV,0,1778592863138,1779772283983,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,440.0,0.0,Historique,,,-OsRO9bCKPqgQI-a-yXy,Melyna Pop Atomique,null,null,null,null
-OsROIy9BnJdnec9i7Ez,0,1778592858686,1779734229994,true,true,false,Prix_SupperGro_Et_PresentationService,510.0,0.0,Edited_Pour_Client,,,-OsRO9bCKPqgQI-a-yXy,Melyna Pop Atomique[-YXY],null,null,null,null
-OsROJpkfoaH9tHz5i_U,0,1778592862244,1780645298291,true,true,false,Tariff_ItsWorkInGrossist_Achat,420.0,0.0,Historique,-OsHIvuUH0ZLjhB_zkCN,,-OsRO9bCKPqgQI-a-yXy,Melyna Pop Atomique,null,null,null,null
-OsRRHetYaqq9u8X12B5,0,1778593638604,1778593643314,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,20.0,0.0,Historique,,,-OsRRHIe25JT5KKK8BF1,Fillet Mette ,null,null,null,null
-OsRRHnuW_gZpF6EzSlG,0,1778593639181,1778593640509,true,true,false,Prix_SupperGro_Et_PresentationService,0.0,0.0,Edited_Pour_Client,,,-OsRRHIe25JT5KKK8BF1,Fillet Mette [8BF1],null,null,null,null
-OsRRIAhV56WGbznZhtb,0,1778593640704,1778593643308,true,true,false,Tariff_ItsWorkInGrossist_Achat,15.0,0.0,Historique,-OsHIvuUH0ZLjhB_zkCN,,-OsRRHIe25JT5KKK8BF1,Fillet Mette ,null,null,null,null
-OsRcCSeVT3u0WKJbMT9,0,1778596763642,1778655168971,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,370.0,0.0,Historique,,,-OsRc8DUUoUoML1ntXJa,Bimo Etager,null,null,null,null
-OsReYPl6mDPdBfjMWFl,0,1778597377187,1778597381893,true,true,false,Tariff_ItsWorkInGrossist_Achat,430.0,0.0,Historique,-OsHIvuUH0ZLjhB_zkCN,,-OsRLRwMNS8vuIcdtEOq,Optila Sachet Choclate,null,null,null,null
-OsRe_DGpRtyz-a3C7KV,0,1778597384579,1778597387597,true,true,false,Tariff_ItsWorkInGrossist_Achat,1395.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-OsBB-0LXlH_H0x8sVKe,Moment Bar Noix Coco,null,null,null,null
-OsRe_DHSi3Cyv8cCNeW,0,1778597384580,1778655167797,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,1400.0,0.0,Historique,-OsHIvuUH0ZLjhB_zkCN,,-OsBB-0LXlH_H0x8sVKe,Moment Bar Noix Coco,null,null,null,null
-OsReaLF-NS9Jm7m74B5,0,1778597389186,1778597399418,true,true,false,Tariff_ItsWorkInGrossist_Achat,365.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-OsRc8DUUoUoML1ntXJa,Bimo Etager,null,null,null,null
-OsV92ZQCHAsGJvaqozg,0,1778655966901,1780635617625,true,true,false,Prix_Detaille,1790.0,0.0,Historique,,,-OV3rmV8ulOa1Xyhe4If,Amine Gauffrette,null,null,null,null
-OsV985GQVM1QxgSQfCq,0,1778655989917,1778655989917,true,true,false,Edited_Pour_Client,420.0,0.0,,,,-OcXplsZMxtv6f_S4XDn,Brion[4XDN],-OsV8OjbpDA8Ok91rJS9,Bon[p.cli->Abdelwahab Mark Sel3a MOUTAWAFERA F Depo ) [rJS9]),-OoK4WklxDWe_o19oc2F,Abdelwahab Mark Sel3a MOUTAWAFERA F Depo 
-OsV988QEj-Rzzdj1spy,0,1778655989945,1778655989945,true,true,false,Edited_Pour_Client,530.0,0.0,,,,-OdcKRE5kR642P-jCIZz,Coffe El Fedjr[CIZZ],-OsV8OjbpDA8Ok91rJS9,Bon[p.cli->Abdelwahab Mark Sel3a MOUTAWAFERA F Depo ) [rJS9]),-OoK4WklxDWe_o19oc2F,Abdelwahab Mark Sel3a MOUTAWAFERA F Depo 
-OsV9qenq4KDx3Mp7KXR,0,1780508220331,1780508220331,false,true,false,Prix_SupperGro_Et_PresentationService,1790.0,0.0,Historique,,,-OV3rmV8ulOa1Xyhe4If,Amine Gauffrette[E4IF],null,null,null,null
-OsVAP7xEMWe9AxY0Inx,0,1778656321464,1779055617419,false,true,false,Prix_SupperGro_Et_PresentationService,500.0,0.0,Edited_Pour_Client,,,-OV3rmVtB3t6eanCph87,Cherchel +20da ®[PH87],null,null,null,null
-OsVAw07VYm1PG4Qza0Q,0,1778656460227,1778656466522,true,true,false,Prix_Detaille,290.0,0.0,,,,-OaWK1LQKPMknXxJnJDK,Cal Cola Coca,null,null,null,null
-OsVB0yU1BtVk9jSA1WL,0,1778656484634,1779820463254,false,true,false,Prix_Detaille,290.0,0.0,Historique,,,-OV3rmZic-n6p9zZ9TFB,Pilpo حارة® hara,null,null,null,null
-OsVBIPgz0TLGxhs6CKD,0,1778656556071,1779179677796,false,true,false,Prix_Detaille,320.0,0.0,Historique,,,-OV3rmYv9nFbPhQJq8Fe,Caprice Chwingum®,null,null,null,null
-OsVBNthrCKVyWME_1Dy,0,1780507799535,1780507799535,false,true,false,Prix_SupperGro_Et_PresentationService,320.0,0.0,Historique,,,-OV3rmYv9nFbPhQJq8Fe,Caprice Chwingum®[Q8FE],null,null,null,null
-OsVBTW5L8wCZdMCF3rF,0,1778656601537,1780507384838,true,true,false,Prix_SupperGro_Et_PresentationService,400.0,0.0,Historique,,,-OcQNmY3ydsqRJkCDh1I,chahine Bibron sachet[DH1I],null,null,null,null
-OsVBe7VvaLePP_BDweG,0,1778656649115,1778656650919,true,true,false,Prix_Detaille,420.0,0.0,,,,-OV3rmYQMq5uF4-NkHQz,Coca Boulba®,null,null,null,null
-OsVIjFNO0EL_TAWk3bS,0,1778658505107,1779127287127,false,true,false,Prix_SupperGro_Et_PresentationService,1480.0,0.0,Edited_Pour_Client,,,-OsVIfbtJ_xCXMZ64vI9,Caraibe Bar[4VI9],null,null,null,null
-OsYIl6THjjyB8Ngq3hU,0,1778708843886,1779179674791,false,true,false,Edited_Pour_Client,520.0,0.0,Historique,,,-OrcGK0J40zNORpnDgW7,Domino[DGW7],-OsYI_RRJyVe31xRawq0,Bon[p.cli->(M2=ز #147[J1I])) [awq0]),-OWI8JS5IXxEtwkp9J1i,ز #147
-OsYP37wZgywZkGcYOZI,0,1778710358195,1778710543732,true,true,false,Edited_Pour_Client,550.0,0.0,Historique,,,-ObSZQpm4oi0N1nKnsyc,null,null,null,null,null
-OsYPG0KWhcj6cftb3Oc,0,1778710547251,1778710562918,true,true,false,LeMaxPrixArrive,550.0,0.0,,,,-ObSZQpm4oi0N1nKnsyc,maxon sachet,-OsYOVbUcfP_ZLzKufsC,Bon[p.cli->(M2=ز.454[NOH])) [ufsC]),-OsYOUIg8aAaKPUBpnOH,(M2=ز.454[NOH])
-OsYPcYGLbM6CiGlWL4D,0,1778710644040,1779179676198,false,true,false,Edited_Pour_Client,250.0,0.0,Historique,,,-OgRKWEbbTLnRCmAC__s,Love Me Bar 10da[C__S],null,null,null,null
-OsYm0UrPZZmYrTWPQBn,0,1778716775146,1778716990556,false,true,false,LeMaxPrixArrive,390.0,0.0,Historique,,,-Oe4upJrUQ3UCaaQfpGx,Caprice Chwingum Stick,-OsYfwzCsghiWg2cPoON,Bon[p.cli->(M2=ز.457[JQW])) [PoON]),-OsYfvmmPKcq1rpKPjqw,(M2=ز.457[JQW])
-Os_dV7WB7uIkiE7PYUJ,0,1778748095713,1778918931533,true,true,false,Prix_Detaille,550.0,0.0,Historique,,,-Os51e5QH5ZDlW4SlrsB,Nest Food Gm,null,null,null,null
-Os_dtXDTqXEai0xaZvi,0,1778748199758,1780645279231,false,true,false,Prix_Detaille,690.0,0.0,Historique,,,-OrwQuC3NvsiLQB-d4_z,Flach Racha KBIR,null,null,null,null
-Os_e2Fb4sb6Ddvdz13C,0,1778748239591,1778748240969,true,true,false,Prix_Detaille,900.0,0.0,,,,-OqqfWhJ3pGKQsPzdVsP,Vicky Parapli,null,null,null,null
-Os_lOQ89vcMmuEm45Xs,0,1778750165375,1779734110451,false,true,false,Prix_SupperGro_Et_PresentationService,295.0,0.0,Historique,,,-Oe4upJrUQ3UCaaQfpGx,Caprice Chwingum Stick[FPGX],null,null,null,null
-Os_oPEXBhJhC2n8WTLo,0,1778750955160,1780604302822,false,true,false,Prix_Detaille,520.0,0.0,Historique,,,-OohnpOhLiEcL6ezu3E0,Flach Racha,null,null,null,null
-Os_pB1H94cKgXDSW2LO,0,1778751159112,1779399387613,false,true,false,Prix_Detaille,1330.0,0.0,Historique,,,-Od-ZlTQOjlMMEXWg4y2,Eyes Candy,null,null,null,null
-Os_pCULT_JF9tLwAx-j,0,1778751165068,1779820103543,false,true,false,Prix_Detaille,850.0,0.0,Historique,,,-Oq9uTgeKNost_S2Ka5P,Gominola + Halilo Échantillons ,null,null,null,null
-Os_pIEA4WW7jkKWF7c7,0,1778751188609,1779820997196,false,true,false,Prix_Detaille,450.0,0.0,Historique,,,-OV3rmYodo1064IS2G1U,Soray®,null,null,null,null
-Os_pXoFpp1p79i4RIVK,0,1778751252422,1779399386822,false,true,false,Prix_SupperGro_Et_PresentationService,530.0,0.0,Historique,,,-Ob9fUq4XA7usp1s9ib3,Akssa[9IB3],null,null,null,null
-Os_pYxclA9oJuG6TNJ7,0,1778751257118,1778751258337,true,true,false,Prix_Detaille,550.0,0.0,,,,-Ob9fUq4XA7usp1s9ib3,Akssa,null,null,null,null
-Os_puyeM8GPCfwr0zhL,0,1778751351392,1778751354434,true,true,false,Tariff_ItsWorkInGrossist_Achat,1395.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-OsVIfbtJ_xCXMZ64vI9,Caraibe Bar,null,null,null,null
-Os_puyfozUmwM8diCzj,0,1778751351393,1778751354442,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,1400.0,0.0,,-OsHIvuUH0ZLjhB_zkCN,,-OsVIfbtJ_xCXMZ64vI9,Caraibe Bar,null,null,null,null
-Os_q9PorVPyOIS-l5pD,0,1778751414634,1779399387438,false,true,false,Prix_SupperGro_Et_PresentationService,410.0,0.0,Edited_Pour_Client,,,-Od7gWqM8AifVRfspLAg,Chips Sachet[PLAG],null,null,null,null
-Os_qW2nhxWD21a6sacu,0,1778751507369,1778751509139,true,true,false,Prix_Detaille,1510.0,0.0,,,,-OsVIfbtJ_xCXMZ64vI9,Caraibe Bar,null,null,null,null
-Os_qc89dsphQphyR8e_,0,1778751536384,1779820997196,false,true,false,Prix_Detaille,455.0,0.0,Historique,,,-OsRLRwMNS8vuIcdtEOq,Optila Sachet Choclate,null,null,null,null
-Os_qmgcRLRKyIkLB77X,0,1778751579614,1779265351157,false,true,false,Prix_SupperGro_Et_PresentationService,410.0,0.0,Historique,,,-OsRc8DUUoUoML1ntXJa,Bimo Etager[TXJA],null,null,null,null
-Os_qmhrEHRdGJBE4lHg,0,1778751579693,1779265933387,false,true,false,Prix_Detaille,420.0,0.0,Historique,,,-OsRc8DUUoUoML1ntXJa,Bimo Etager,null,null,null,null
-Os_qrQH8MWDQtBjK4FR,0,1778751598984,1778751600434,true,true,false,Prix_Detaille,1070.0,0.0,,,,-OdRqIpIXBqESCx0mHyG,Sigare Milano,null,null,null,null
-Os_r5zThNzIp4xkBs1Y,0,1778751662740,1778751666312,true,true,false,Prix_Detaille,630.0,0.0,,,,-Os5uSbsVhws8n0Z2-KB,Izien,null,null,null,null
-Os_rKYRIhfXyxgPnVG7,0,1778751722386,1779399386940,false,true,false,Prix_Detaille,345.0,0.0,Historique,,,-OohvKlrd8OMhDgj52sQ,Afrah Nougat Boit,null,null,null,null
-Os_rSonB25ERvaaMo5H,0,1780507225676,1780507225676,false,true,false,Prix_SupperGro_Et_PresentationService,390.0,0.0,Historique,,,-ObSYHOD_VDPr00HpWM9,holidays[PWM9],null,null,null,null
-Os_rUIB5iUeGR4YawI3,0,1778751762306,1779179674672,false,true,false,Prix_Detaille,410.0,0.0,Historique,,,-ObSYHOD_VDPr00HpWM9,holidays,null,null,null,null
-Os_r_6rAVukU4cKqNHD,0,1780507286242,1780507286242,false,true,false,Prix_SupperGro_Et_PresentationService,570.0,0.0,Historique,,,-Oh4QzsoG37auqdCeEvM,Freedent T5 +C5[EEVM],null,null,null,null
-Os_roF4u8jAmYT_vroY,0,1778751848123,1778751849352,true,true,false,Prix_Detaille,600.0,0.0,,,,-OV3rmWjwlgAcWASJ7fk,Pob ji candy,null,null,null,null
-Os_ry8zEUN7rxVTl027,0,1778751888693,1779179677693,false,true,false,Prix_Detaille,340.0,0.0,Historique,,,-Od2k4D5l8iV1hCK1lmy,cignale sachet,null,null,null,null
-Os_tGHGmyDyRa1b1Y_R,0,1778752229195,1778752230595,true,true,false,Prix_Detaille,510.0,0.0,,,,-OV3rmXNn6dgkQDgg02x,bombino,null,null,null,null
-Os_tXvGplO6lrTBwNMu,0,1780507481767,1780507485424,false,true,false,Prix_SupperGro_Et_PresentationService,610.0,0.0,Historique,,,-OV3rmWmgc4HvJ39-sH7,coffee[-SH7],null,null,null,null
-Os_t_YPSJ9ZdNe14P-2,0,1778752312212,1778917299208,true,true,false,Prix_Detaille,630.0,0.0,Historique,,,-OV3rmWmgc4HvJ39-sH3,menthos,null,null,null,null
-Os_uEI6-nyGazZMmfNY,0,1778752483201,1780474452835,false,true,false,Prix_Detaille,630.0,0.0,Historique,,,-OV3rmWmgc4HvJ39-sH7,coffee,null,null,null,null
-Os_uNde_b6jvUAGIZon,0,1778752521508,1778752523821,true,true,false,Prix_Detaille,230.0,0.0,,,,-OV3rmZ2_FMC-lLMoqEO,Milk®,null,null,null,null
-Os_uPC5ygpfxpAStUzi,0,1778752527871,1778752527872,true,true,false,Prix_SupperGro_Et_PresentationService,190.0,0.0,,,,-OV3rmZ2_FMC-lLMoqEO,Milk®[OQEO],null,null,null,null
-Os_uVu_WrFEPAZQZRui,0,1778752555359,1779179673883,false,true,false,Prix_Detaille,1400.0,0.0,Historique,,,-OdMxA_wAWRqdSfNnMdU,Atomic,null,null,null,null
-Os_uzBnUz6tvBsCn4yM,0,1778752679405,1778752680831,true,true,false,Prix_Detaille,440.0,0.0,,,,-OatWR0ZNUDLuc9p2JqK,train,null,null,null,null
-Os_v--T2PKIAurgOxhK,0,1778752682712,1779424427421,false,true,false,Prix_Detaille,430.0,0.0,Historique,,,-Od7gWqM8AifVRfspLAg,Chips Sachet,null,null,null,null
-Os_v5-0e1rTaI4fi4pe,0,1778752707259,1779315043935,false,true,false,Prix_Detaille,440.0,0.0,Historique,,,-OcXplsZMxtv6f_S4XDn,Brion,null,null,null,null
-Os_v6eOu-iwusbTWxdW,0,1778752714067,1779222528097,false,true,false,Prix_SupperGro_Et_PresentationService,420.0,0.0,Historique,,,-OcXplsZMxtv6f_S4XDn,Brion[4XDN],null,null,null,null
-Osa4kR5k4MbTvqzznK9,0,1778755502592,1778755691801,true,true,false,Tariff_ItsWorkInGrossist_Achat,1395.0,0.0,Historique,-Osa3ZNHnGc-ENgNjBsU,,-Osa4ed_0oP_1Escz9kN,Wiwi Mix Enjoy,null,null,null,null
-Osa4kR6ihBr7_NaIxH6,0,1778755502593,1778755691804,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,1400.0,0.0,Historique,-Osa3ZNHnGc-ENgNjBsU,,-Osa4ed_0oP_1Escz9kN,Wiwi Mix Enjoy,null,null,null,null
-Osa7451fMf7YURcd4Ut,0,1778756111484,1778827325662,true,true,false,Tariff_ItsWorkInGrossist_Achat,825.0,0.0,Historique,-Osa3ZNHnGc-ENgNjBsU,,-Osa4QbeiYqyeBwKL2ES,Chupa Mix,null,null,null,null
-Osa7452YSJXN6yKoPp6,0,1778827318631,1778827325666,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,830.0,0.0,Historique,-Osa3ZNHnGc-ENgNjBsU,,-Osa4QbeiYqyeBwKL2ES,Chupa Mix,null,null,null,null
-OsaIkAwjM1QGcPBcusb,0,1778759165812,1778759165812,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-Ob9fHTdOgRscxVxhGHl,Bibro ,null,null,null,null
-OsaIo7r2n_ghxIqz4W2,0,1778759181999,1778759181999,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-OV3rmZRyO8Gg54Pitbr,nudz carton,null,null,null,null
-OsaJ4U1KGkbNOudZJs4,0,1778759253050,1778759253050,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-OV3rmYxKiwH-jgWvvcw,Hadido Marshmallow®,null,null,null,null
-OsaJJ1Cpm9kW2iIUktF,0,1778759312645,1778759312645,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-OV3rmU5rQrOciTF1qa1,kawzen fater roze,null,null,null,null
-OsaPR3I2lfQYe0dHE-P,0,1778777835810,1778777839119,true,true,false,Prix_SupperGro_Et_PresentationService,300.0,0.0,Edited_Pour_Client,,,-OcRo9RFXRf-W_sstCVv,Super Glue laser Aluminium[TCVV],null,null,null,null
-Osb8te8Y6wF1RxwDiwr,0,1778773366370,1778773430399,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,130.0,0.0,Historique,,,-Osb8sNoRpsjswwSmKQD,Philips Pils T4,null,null,null,null
-Osb94P_iIHOmbTat2Wg,0,1778773414526,1778773430396,true,true,false,Tariff_ItsWorkInGrossist_Achat,125.0,0.0,Historique,-OsA6AQnfDY9OUJ0l6t8,,-Osb8sNoRpsjswwSmKQD,Philips Pils T4,null,null,null,null
-Osb97Q0j4DpyLfi-A1Z,0,1778773426842,1778778149910,true,true,false,Prix_SupperGro_Et_PresentationService,155.0,0.0,Edited_Pour_Client,,,-Osb8sNoRpsjswwSmKQD,Philips Pils T4[MKQD],null,null,null,null
-OsbP3p3iRbOkTIB7Zt3,0,1778777606335,1780583032661,false,true,false,Prix_Detaille,690.0,0.0,Historique,,,-OomyugiddzvflgizQ4a,Spoka Racha,null,null,null,null
-OsbP8Ob09C4O8bP6J_E,0,1778777625058,1779103880946,false,true,false,Prix_Detaille,495.0,0.0,Historique,,,-Oef2auTn_Hoxs6ATfNz,Daily Joy Jus,null,null,null,null
-OsbPjVgBR9aT1oByf9b,0,1779709260688,1779772285024,false,true,false,Prix_SupperGro_Et_PresentationService,880.0,0.0,Historique,,,-Od2tHacdnJFi4By9sCP,Croissant Matine[9SCP],null,null,null,null
-OsbPxlbSja1HZTrH0Bi,0,1778777839586,1778777841781,true,true,false,Prix_Detaille,350.0,0.0,,,,-OcRo9RFXRf-W_sstCVv,Super Glue laser Aluminium,null,null,null,null
-OsbQ1w7DQv5nfb0TPj4,0,1778777860739,1780645958309,false,true,false,Prix_Detaille,470.0,0.0,Historique,,,-OcG7m6htwYmooa9Bz5c,Alteco,null,null,null,null
-OsbQ9Acs_fRHS8W9Fk7,0,1778777890403,1780474911097,false,true,false,Prix_SupperGro_Et_PresentationService,580.0,0.0,Historique,,,-OcG7m6htwYmooa9Bz5c,Alteco[BZ5C],null,null,null,null
-OsbQdTkETUXRM_LoVIr,0,1778778018603,1778778028852,true,true,false,Prix_Detaille,860.0,0.0,,,,-Od1vZJSst89dv5Bxyuu,Injet Comfort Pm,null,null,null,null
-OsbQzcLUIx4v2MhFunC,0,1778778109329,1779312430749,false,true,false,Prix_SupperGro_Et_PresentationService,580.0,0.0,Historique,,,-Oh-iL4Uq9YuRRkomH3r,Silver Power[MH3R],null,null,null,null
-OsbR-LxDGKiA6rwewXr,0,1778778112312,1779216474308,false,true,false,Prix_Detaille,610.0,0.0,Historique,,,-Oh-iL4Uq9YuRRkomH3r,Silver Power,null,null,null,null
-OsbR7Aad0cBiKnGpYjJ,0,1778778144353,1778778146863,true,true,false,Prix_Detaille,155.0,0.0,,,,-Osb8sNoRpsjswwSmKQD,Philips Pils T4,null,null,null,null
-OsbRlJ8nY8-T8SSgnEQ,0,1778778312836,1779427132246,true,true,false,Prix_Detaille,400.0,0.0,Historique,,,-Olz6hBscObl2H_vnMLI,Beetro Pils,null,null,null,null
-OsbRonhbomBXozxnctQ,0,1778778327144,1778793993611,false,true,false,Prix_SupperGro_Et_PresentationService,550.0,0.0,Historique,,,-Olz6hBscObl2H_vnMLI,Beetro Pils[NMLI],null,null,null,null
-OsbWw0YUQeQpNHwvJLQ,0,1778779667665,1779222537779,false,true,false,Edited_Pour_Client,510.0,0.0,Historique,,,-OV3rmVtB3t6eanCph87,Cherchel +20da ®[PH87],null,null,null,null
-OscQm5WnCLgdIBXYEGO,0,1778794831091,1780565523084,false,true,false,Edited_Pour_Client,790.0,0.0,Historique,,,-Oq9uTgeKNost_S2Ka5P,Gominola + Halilo Échantillons [KA5P],null,null,null,null
-Ose435KWFCp8hbtixW2,0,1778822429886,1778822435372,true,true,false,Tariff_ItsWorkInGrossist_Achat,495.0,0.0,Historique,,,-Ose42qodlUwMQwq-M3X,Cramel Chocolat,null,null,null,null
-Ose43B2erXnkkffT1De,0,1778822430251,1778822430910,true,true,false,Prix_SupperGro_Et_PresentationService,0.0,0.0,Edited_Pour_Client,,,-Ose42qodlUwMQwq-M3X,Cramel Chocolat[-M3X],null,null,null,null
-Ose43OQqNE9Qp8YPoBe,0,1778822431107,1778822435378,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,500.0,0.0,,-Ose1iL98PUn0QQFsLzn,,-Ose42qodlUwMQwq-M3X,Cramel Chocolat,null,null,null,null
-Ose467uBL7tztofFySI,0,1778822442338,1778822442338,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-OV3rm_5zYT1j9puFA5O,dulcesol au caramel,null,null,null,null
-Ose6eXIMxw7351kL-qC,0,1778823111611,1778823209326,true,true,false,Tariff_ItsWorkInGrossist_Achat,345.0,0.0,Historique,,,-Ose6cz5FGj7773TcWG0,Komony,null,null,null,null
-Ose6en_-7DKQvSDr0-R,0,1778823112717,1778823209329,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,350.0,0.0,Historique,,,-Ose6cz5FGj7773TcWG0,Komony,null,null,null,null
-Ose6pFQT-wEAlSLL7ow,0,1778823155523,1778823187526,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,Historique,,,-Ose6oMyt1hreVsiarrR,Maylo Chips 10 Da,null,null,null,null
-Ose6pQjqsHOgws3g9O2,0,1778823156247,1779772283963,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,Historique,,,-Ose6oMyt1hreVsiarrR,Maylo Chips 10 Da,null,null,null,null
-Ose6vqN-6fJj-ulf0mb,0,1778823182528,1779733782061,false,true,false,Prix_SupperGro_Et_PresentationService,510.0,0.0,Edited_Pour_Client,,,-Ose6oMyt1hreVsiarrR,Maylo Chips 10 Da[ARRR],null,null,null,null
-Ose6y-_oElEj2kkBH64,0,1778823191373,1778823194794,true,true,false,Prix_SupperGro_Et_PresentationService,0.0,0.0,Edited_Pour_Client,,,-Ose6cz5FGj7773TcWG0,Komony[CWG0],null,null,null,null
-Ose721iBwxUacxDEr_W,0,1778823211990,1778823211990,true,true,false,Tariff_ItsWorkInGrossist_Achat,0.0,0.0,,,,-OV3rmTqB7bzaxFp2GHi,regalo cookies familiay,null,null,null,null
-Ose82cPiXsCEcoio1dH,0,1778823476560,1778823547528,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,1000.0,0.0,Historique,,,-ObSZlfg5zBz-Tjc_6My,kool kebir,null,null,null,null
-Osed-N93IKq4-bM43ai,0,1778831852017,1778831857644,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,650.0,0.0,Historique,,,-OsecwxoBHJFdZ_m5uuM,Kider,null,null,null,null
-Osed-YR65iNBdRGrxAU,0,1778831852739,1778831854579,true,true,false,Prix_SupperGro_Et_PresentationService,0.0,0.0,Edited_Pour_Client,,,-OsecwxoBHJFdZ_m5uuM,Kider[5UUM],null,null,null,null
-Osed02WBB3r_aB8q-PJ,0,1778831854792,1778831857636,true,true,false,Tariff_ItsWorkInGrossist_Achat,645.0,0.0,,-Ose1iL98PUn0QQFsLzn,,-OsecwxoBHJFdZ_m5uuM,Kider,null,null,null,null
-Osefk1j7bGJ9gUQipN-,0,1778832571550,1780124555104,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,Historique,,,-OsefjdXpMvRIbvI8F0l,Fillet Serira,null,null,null,null
-OsefkNJmD_GgpDiZs3-,0,1778832572931,1780124555099,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,Historique,-Ose1iL98PUn0QQFsLzn,,-OsefjdXpMvRIbvI8F0l,Fillet Serira,null,null,null,null
-OsewlPaJ3WVPnt0zqLp,0,1778837033621,1778837034568,true,true,false,Prix_SupperGro_Et_PresentationService,2376.0,0.0,Edited_Pour_Client,,,-OV3rmYa1wl1L9Um5B8M,9 Winners®[5B8M],null,null,null,null
